Loading core dump: .\Order.API-11.dmp ...
Statistics:
          MT  Count  TotalSize Class Name
7ffcd0a5fb68      3        240 System.Diagnostics.Metrics.Meter
7ffcd05d7728      3        240 System.Threading.Tasks.Task+ContingentProperties
7ffcd152e220      6        240 Microsoft.AspNetCore.Cryptography.SafeHandles.SecureLocalAllocHandle
7ffcd17b8710      3        240 System.Net.Sockets.DynamicWinsockMethods
7ffcd1b726c8      2        240 System.Runtime.CompilerServices.AsyncTaskMethodBuilder<System.Threading.Tasks.VoidTaskResult>+AsyncStateMachineBox<Microsoft.AspNetCore.Server.Kestrel.Core.Internal.ConnectionDispatcher<Microsoft.AspNetCore.Connections.ConnectionContext>+<>c__DisplayClass10_0+<<StartAcceptingConnectionsCore>g__AcceptConnectionsAsync|0>d>
7ffcd1ab0d78      1        240 Microsoft.AspNetCore.Hosting.HostingEventSource
7ffcd2b2e938      6        240 AutoMapper.ConstructorMap
7ffcd1ad6a68      5        240 System.Linq.Expressions.MethodCallExpression3
7ffcd17b5a48      6        240 System.Net.IPAddress+ReadOnlyIPAddress
7ffcd088d698      3        240 System.TimeZoneInfo
7ffcd188cd78      6        240 System.Threading.Channels.SingleConsumerUnboundedChannel<RabbitMQ.Client.Impl.Work>+UnboundedChannelReader
7ffcd1b1b738      3        240 Microsoft.AspNetCore.Diagnostics.ExtensionsExceptionJsonContext
7ffcd1fc3510      5        240 System.Text.Json.Serialization.Converters.EnumConverter<Swashbuckle.AspNetCore.SwaggerUI.DocExpansion>+EnumFieldInfo[]
7ffcd26339c0      6        240 Microsoft.AspNetCore.Mvc.Filters.FilterItem
7ffcd38d7da0     10        240 Microsoft.EntityFrameworkCore.Query.ProjectionMember
7ffcd1a2f340      1        248 System.Collections.Generic.Dictionary<System.Guid, Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRing+KeyHolder>+Entry[]
7ffcd1d38fd8      5        248 System.Boolean[][]
7ffcd2ead1b0      1        248 Microsoft.EntityFrameworkCore.SqlServer.Storage.Internal.SqlServerDateOnlyTypeMapping
7ffcd2eadad8      1        248 Microsoft.EntityFrameworkCore.SqlServer.Storage.Internal.SqlServerByteTypeMapping
7ffcd2eadf30      1        248 Microsoft.EntityFrameworkCore.SqlServer.Storage.Internal.SqlServerShortTypeMapping
7ffcd2eae668      1        248 Microsoft.EntityFrameworkCore.SqlServer.Storage.Internal.SqlServerSqlVariantTypeMapping
7ffcd2eae888      1        248 Microsoft.EntityFrameworkCore.SqlServer.Storage.Internal.SqlServerVectorTypeMapping
7ffcd1d33bf0      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<Order.Infrastructure.Entities.Abstractions.BaseStatus>
7ffcd1d361d0      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.Enum>
7ffcd1d36f58      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.ValueType>
7ffcd1d377a8      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.IComparable>
7ffcd1d39898      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.ISpanFormattable>
7ffcd1d3aaa0      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.IFormattable>
7ffcd1d3b2f0      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.IConvertible>
7ffcd1d3e6d8      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.Text.Json.JsonElement>
7ffcd1f8d760      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<Swashbuckle.AspNetCore.SwaggerUI.ConfigObject>
7ffcd1fbd3d0      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<Swashbuckle.AspNetCore.SwaggerUI.UrlDescriptor>
7ffcd1fcd8a0      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<Swashbuckle.AspNetCore.SwaggerUI.SubmitMethod>
7ffcd1fd2ea0      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<Swashbuckle.AspNetCore.SwaggerUI.OAuthConfigObject>
7ffcd1fd8c18      1        248 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<Swashbuckle.AspNetCore.SwaggerUI.InterceptorFunctions>
7ffcd05a8a60      1        248 System.Threading.ThreadPoolWorkQueue+WorkStealingQueue[]
7ffcd39f78a8      1        248 System.Collections.Generic.Dictionary<System.Reflection.MethodInfo, System.ValueTuple<System.String, System.String>>+Entry[]
7ffcd3a72a28      1        248 Microsoft.EntityFrameworkCore.Storage.Internal.NullTypeMapping
7ffcd05a5c50      8        256 Microsoft.Win32.SafeHandles.SafeWaitHandle
7ffcd07843c8      4        256 System.Globalization.TextInfo
7ffcd090caa8      4        256 System.Func<System.Reflection.ParameterInfo, System.Boolean>
7ffcd09313d0      8        256 System.Text.RegularExpressions.RegexInterpreterFactory
7ffcd099e8b8      8        256 Serilog.Sinks.SystemConsole.Output.TextTokenRenderer
7ffcd09b0a60      4        256 Serilog.Capturing.PropertyValueConverter
7ffcd09b1c00      4        256 Serilog.Core.IScalarConversionPolicy[]
7ffcd0a577d0      8        256 Microsoft.AspNetCore.Hosting.WebHostBuilderBase+<>c__DisplayClass6_0
7ffcd070f618      8        256 System.LazyHelper
7ffcd1006f50      4        256 System.Func<System.Type, System.Type>
7ffcd12b7e88      4        256 System.Func<Microsoft.AspNetCore.Mvc.ActionContext, System.Boolean>
7ffcd08581d0      4        256 System.Reflection.RuntimeCustomAttributeData
7ffcd091f4d0      4        256 System.Func<System.Reflection.FieldInfo, System.Boolean>
7ffcd2ec3af8      4        256 System.Func<Microsoft.EntityFrameworkCore.Storage.ValueConversion.ValueConverterInfo, Microsoft.EntityFrameworkCore.Storage.ValueConversion.ValueConverter>
7ffcd2eae400      1        256 Microsoft.EntityFrameworkCore.SqlServer.Storage.Internal.SqlServerTimeSpanTypeMapping
7ffcd1670f48      4        256 System.Func<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Http.HttpContext>
7ffcd1671430      4        256 System.Func<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Http.HttpRequest>
7ffcd1671740      4        256 System.Func<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Http.HttpResponse>
7ffcd16719b0      4        256 System.Func<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Routing.RouteData>
7ffcd1671c20      4        256 System.Func<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.ModelBinding.ModelStateDictionary>
7ffcd16720b0      4        256 System.Func<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.ControllerContext>
7ffcd1672608      4        256 System.Func<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.ModelBinding.IModelMetadataProvider>
7ffcd1672798      4        256 System.Action<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.ModelBinding.IModelMetadataProvider>
7ffcd1672928      4        256 System.Func<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.ModelBinding.IModelBinderFactory>
7ffcd1672ab8      4        256 System.Action<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.ModelBinding.IModelBinderFactory>
7ffcd1672c48      4        256 System.Func<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.IUrlHelper>
7ffcd1672dd8      4        256 System.Action<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.IUrlHelper>
7ffcd1672f68      4        256 System.Func<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.ModelBinding.Validation.IObjectModelValidator>
7ffcd16730f8      4        256 System.Action<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.ModelBinding.Validation.IObjectModelValidator>
7ffcd1673288      4        256 System.Func<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.Infrastructure.ProblemDetailsFactory>
7ffcd1673418      4        256 System.Action<Microsoft.AspNetCore.Mvc.ControllerBase, Microsoft.AspNetCore.Mvc.Infrastructure.ProblemDetailsFactory>
7ffcd16735a8      4        256 System.Func<Microsoft.AspNetCore.Mvc.ControllerBase, System.Security.Claims.ClaimsPrincipal>
7ffcd16ee420      4        256 System.Func<Microsoft.AspNetCore.Mvc.Filters.FilterDescriptor, Microsoft.AspNetCore.Mvc.Filters.FilterDescriptor>
7ffcd18e8478      4        256 System.Func<System.IntPtr, System.IntPtr, System.Text.StringBuilder, System.UIntPtr, Confluent.Kafka.ErrorCode>
7ffcd1b85618      4        256 System.Func<Order.Business.Mediator.Queries.SysChannel.GetSysChannelQuery, System.String>
7ffcd1b857a8      4        256 System.Action<Order.Business.Mediator.Queries.SysChannel.GetSysChannelQuery, System.String>
7ffcd1b88458      4        256 System.Func<Order.Business.Mediator.Queries.SysChannel.GetConfigChannelUploadMappingQuery, System.String>
7ffcd1b885e8      4        256 System.Action<Order.Business.Mediator.Queries.SysChannel.GetConfigChannelUploadMappingQuery, System.String>
7ffcd1b88e38      4        256 System.Func<Order.Business.Mediator.Queries.SysDeliverySubType.GetSysDeliverySubTypeQuery, System.String>
7ffcd1b88fc8      4        256 System.Action<Order.Business.Mediator.Queries.SysDeliverySubType.GetSysDeliverySubTypeQuery, System.String>
7ffcd1b89e58      4        256 System.Func<Order.Business.Mediator.Queries.SysDeliveryType.GetSysDeliveryTypeQuery, System.String>
7ffcd1b89fe8      4        256 System.Action<Order.Business.Mediator.Queries.SysDeliveryType.GetSysDeliveryTypeQuery, System.String>
7ffcd1b8ae78      4        256 System.Func<Order.Business.Mediator.Queries.SysFulfillmentType.GetSysFulfillmentTypesQuery, System.String>
7ffcd1b8b008      4        256 System.Action<Order.Business.Mediator.Queries.SysFulfillmentType.GetSysFulfillmentTypesQuery, System.String>
7ffcd1b8be98      4        256 System.Func<Order.Business.Mediator.Queries.SysOrderFulfillmentType.GetSysOrderFulfillmentTypesQuery, System.String>
7ffcd1b8c028      4        256 System.Action<Order.Business.Mediator.Queries.SysOrderFulfillmentType.GetSysOrderFulfillmentTypesQuery, System.String>
7ffcd1b8df18      4        256 System.Func<Order.Business.Mediator.Queries.SysRunningNumber.GetSysRunningNumberQuery, System.String>
7ffcd1b8e0a8      4        256 System.Action<Order.Business.Mediator.Queries.SysRunningNumber.GetSysRunningNumberQuery, System.String>
7ffcd1b8fbb8      4        256 System.Func<Order.Business.Mediator.Queries.SysStatus.GetSysStatusQuery, System.String>
7ffcd1b8fd48      4        256 System.Action<Order.Business.Mediator.Queries.SysStatus.GetSysStatusQuery, System.String>
7ffcd0d5fc48      2        256 Swashbuckle.AspNetCore.SwaggerGen.SwaggerGeneratorOptions
7ffcd1f19000      4        256 System.Func<System.Net.Http.Headers.TransferCodingHeaderValue>
7ffcd1fcc790      8        256 System.Collections.Generic.List<System.Text.Json.Serialization.Converters.EnumConverter<Swashbuckle.AspNetCore.SwaggerUI.SubmitMethod>+EnumFieldInfo>
7ffcd29c3e98      4        256 System.Action<AutoMapper.IMemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderItemFrontManualViewModel, Order.Infrastructure.Entities.OrderModels.OrderItemModel, System.Decimal>>
7ffcd29c9a00      4        256 System.Action<AutoMapper.IMemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderItemFrontManualViewModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderItemModel, System.Decimal>>
7ffcd2a11c10      4        256 System.Action<AutoMapper.IMemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderItemFrontViewModel, Order.Infrastructure.Entities.OrderModels.OrderItemModel, System.Decimal>>
7ffcd2a14f10      4        256 System.Action<AutoMapper.IMemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderItemFrontViewModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderItemModel, System.Decimal>>
7ffcd2a9ec68      4        256 System.Action<AutoMapper.IMemberConfigurationExpression<Order.Infrastructure.Data.Readonlys.CompanyBuMapping.GetCompanyBuMappingViewModelDto, Order.Business.Dtos.ViewModels.CompanyBuMapping.GetCompanyBuMappingViewModel, System.String>>
7ffcd3159ff8      4        256 System.Func<Microsoft.EntityFrameworkCore.Metadata.IConventionEntityType, System.Boolean>
7ffcd31769c8      4        256 System.Func<Microsoft.EntityFrameworkCore.Metadata.IReadOnlyForeignKey, System.Boolean>
7ffcd30702b8      4        256 System.Func<Microsoft.EntityFrameworkCore.Metadata.IConventionForeignKey, System.Boolean>
7ffcd33851e0      8        256 System.Linq.Expressions.Expression1<System.Func<System.Int64, System.Int32>>
7ffcd3385458      8        256 System.Linq.Expressions.Expression1<System.Func<System.Int64, System.Int64>>
7ffcd34088e0      4        256 System.Func<Microsoft.EntityFrameworkCore.Metadata.IEntityType, System.Collections.Generic.IEnumerable<Microsoft.EntityFrameworkCore.Metadata.IProperty>>
7ffcd34067e8      4        256 System.Func<Microsoft.EntityFrameworkCore.Metadata.IProperty, System.String>
7ffcd42ff1c8      4        256 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Nullable<System.DateTime>>>
7ffcd42ff970      4        256 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Nullable<System.DateTime>>>
7ffcd3ac42d0      4        256 System.Action<Microsoft.EntityFrameworkCore.Storage.IRelationalCommandBuilder>
7ffcd3a569b8      4        256 System.Func<Microsoft.EntityFrameworkCore.ChangeTracking.ValueComparer, System.Func<System.Object, System.Object, System.Boolean>>
7ffcd3a56cd0      4        256 System.Func<Microsoft.EntityFrameworkCore.ChangeTracking.ValueComparer, System.Linq.Expressions.LambdaExpression>
7ffcd3a039c8      4        256 System.Func<System.ValueTuple<Microsoft.EntityFrameworkCore.Query.SqlExpressions.ColumnExpression, Microsoft.EntityFrameworkCore.ChangeTracking.ValueComparer>, Microsoft.EntityFrameworkCore.Query.SqlExpressions.ColumnExpression>
7ffcd3af2ea8      4        256 System.Action<System.Runtime.Loader.AssemblyLoadContext>
7ffcd1629cf0     11        264 Order.Domain.AggregatesModel.Order.OrderRepository+<>c__DisplayClass16_0
7ffcd4259e20     11        264 Microsoft.EntityFrameworkCore.EntityFrameworkQueryableExtensions+IncludableQueryable<Order.Infrastructure.Entities.OrderModels.OrderModel, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderPaymentModel>>
7ffcd425a3b8     11        264 Microsoft.EntityFrameworkCore.EntityFrameworkQueryableExtensions+IncludableQueryable<Order.Infrastructure.Entities.OrderModels.OrderModel, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderPaymentTransactionModel>>
7ffcd162b190     11        264 Order.Domain.AggregatesModel.Order.OrderRepository+<>c__DisplayClass43_0
7ffcd427d370     11        264 Microsoft.EntityFrameworkCore.EntityFrameworkQueryableExtensions+IncludableQueryable<Order.Infrastructure.Entities.OrderModels.OrderPromotionModel, Order.Infrastructure.Entities.OrderModels.OrderPromotionAmountModel>
7ffcd4295b70     11        264 Microsoft.EntityFrameworkCore.Storage.ExecutionStrategy+<>c__DisplayClass28_0<Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.OrderModels.OrderPromotionModel>+Enumerator, System.Boolean>
7ffcd0c3c0c0     11        264 Microsoft.AspNetCore.Cors.Infrastructure.DefaultCorsPolicyProvider
7ffcd266d058     11        264 System.Collections.Generic.SortedDictionary<System.Type, System.ValueTuple<Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptionsExtension, System.Int32>>+KeyValuePairComparer
7ffcd266e338     11        264 Microsoft.EntityFrameworkCore.DbContextOptionsBuilder<Order.Infrastructure.OrderContext>
7ffcd266e8c0     11        264 Microsoft.EntityFrameworkCore.DbContextOptionsBuilder+<>c__DisplayClass19_0
7ffcd269d9f8     11        264 Microsoft.EntityFrameworkCore.Infrastructure.SqlServerDbContextOptionsBuilder
7ffcd26e3e58     11        264 Microsoft.EntityFrameworkCore.Infrastructure.RelationalDbContextOptionsBuilder<Microsoft.EntityFrameworkCore.Infrastructure.SqlServerDbContextOptionsBuilder, Microsoft.EntityFrameworkCore.SqlServer.Infrastructure.Internal.SqlServerOptionsExtension>+<>c__DisplayClass8_0
7ffcd26e7170     11        264 Microsoft.EntityFrameworkCore.Infrastructure.RelationalDbContextOptionsBuilder<Microsoft.EntityFrameworkCore.Infrastructure.SqlServerDbContextOptionsBuilder, Microsoft.EntityFrameworkCore.SqlServer.Infrastructure.Internal.SqlServerOptionsExtension>+<>c__DisplayClass14_0
7ffcd16163f8     11        264 Order.Domain.AggregatesModel.SubOrder.SubOrderRepository+<>c__DisplayClass21_0
7ffcd0d63150     11        264 Microsoft.EntityFrameworkCore.DbContextOptionsBuilder
7ffcd2683e18     11        264 Microsoft.EntityFrameworkCore.DbLoggerCategory+ChangeTracking
7ffcd26839e0     11        264 Microsoft.EntityFrameworkCore.DbLoggerCategory+Infrastructure
7ffcd26e2bf0     11        264 Microsoft.EntityFrameworkCore.DbLoggerCategory+Database+Command
7ffcd2683878     11        264 Microsoft.EntityFrameworkCore.DbLoggerCategory+Query
7ffcd26e2d58     11        264 Microsoft.EntityFrameworkCore.DbLoggerCategory+Database+Transaction
7ffcd26e2878     11        264 Microsoft.EntityFrameworkCore.DbLoggerCategory+Database+Connection
7ffcd2683b48     11        264 Microsoft.EntityFrameworkCore.DbLoggerCategory+Model
7ffcd2683cb0     11        264 Microsoft.EntityFrameworkCore.DbLoggerCategory+Model+Validation
7ffcd37bd770     11        264 <>z__ReadOnlyArray<Microsoft.EntityFrameworkCore.Query.IMemberTranslator>
7ffcd37bfde0     11        264 <>z__ReadOnlyArray<Microsoft.EntityFrameworkCore.Query.IMethodCallTranslator>
7ffcd37dacc0     11        264 <>z__ReadOnlyArray<Microsoft.EntityFrameworkCore.Query.IAggregateMethodCallTranslator>
7ffcd2683608     11        264 Microsoft.EntityFrameworkCore.DbLoggerCategory+Update
7ffcd3a927c0     11        264 Microsoft.EntityFrameworkCore.Storage.ExecutionStrategy+<>c__DisplayClass28_0<Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<<>f__AnonymousType11<System.String, System.String>>+Enumerator, System.Boolean>
7ffcd26e2ec0     11        264 Microsoft.EntityFrameworkCore.DbLoggerCategory+Migrations
7ffcd412e448     11        264 Microsoft.EntityFrameworkCore.Storage.ExecutionStrategy+<>c__DisplayClass28_0<Microsoft.EntityFrameworkCore.Query.Internal.SplitQueryingEnumerable<Order.Infrastructure.Entities.SubOrderModels.SubOrderModel>+Enumerator, System.Boolean>
7ffcd429e1b0     11        264 Microsoft.EntityFrameworkCore.Storage.ExecutionStrategy+<>c__DisplayClass28_0<Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.Promotion.PromotionItemModel>+Enumerator, System.Boolean>
7ffcd1c2cb00     11        264 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.Boolean>+<>c__DisplayClass9_0
7ffcd1675528     11        264 System.ComponentModel.ReferenceConverter
7ffcd1c2d4d8     11        264 System.Text.Json.Serialization.Metadata.JsonPropertyInfo<System.Boolean>+<>c__DisplayClass10_0
7ffcd179e060      3        264 System.Threading.TimerQueue[]
7ffcd291aaf0      1        264 Microsoft.EntityFrameworkCore.Infrastructure.EntityFrameworkEventSource
7ffcd3af9f68      1        264 Microsoft.Data.SqlClient.SqlConnectionString
7ffcd0593ec8      2        272 System.IO.Pipes.PipeStream+ReadWriteValueTaskSource
7ffcd070a720      8        272 Serilog.Core.ILogEventSink[]
7ffcd17bc7d0      1        272 System.Net.Security.SslStream
7ffcd1a0f600      5        280 System.Collections.Concurrent.ConcurrentDictionary<System.Guid, Microsoft.AspNetCore.DataProtection.KeyManagement.Key>+Node
7ffcd13468d8      5        280 System.Collections.Concurrent.ConcurrentDictionary<System.String, System.String>+Tables
7ffcd14f1618      5        280 Microsoft.AspNetCore.Http.ParameterBindingMethodCache+<>c__DisplayClass18_0
7ffcd183f910      7        280 System.Collections.Generic.LinkedList<System.UInt64>
7ffcd18402c0      7        280 System.Threading.CountdownEvent
7ffcd18411e0      7        280 RabbitMQ.Client.Impl.AsyncConsumerDispatcher
7ffcd0417c00      1        280 System.WeakReference<System.Diagnostics.Tracing.EventSource>[]
7ffcd4035738      7        280 System.Linq.Expressions.Expression2<System.Func<System.Data.Common.DbDataReader, System.Int32[], System.Int64>>
7ffcd3afd178      1        280 Microsoft.Data.SqlClient.Diagnostics.SqlClientMetrics
7ffcd12d0be8     12        288 Microsoft.AspNetCore.Mvc.Formatters.FormatterCollection<Microsoft.AspNetCore.Mvc.Formatters.IOutputFormatter>
7ffcd068d778      9        288 System.Collections.Generic.List<System.IDisposable>
7ffcd0949548      2        288 Serilog.Sinks.File.RollingFileSink
7ffcd11c0910     12        288 Autofac.Features.OpenGenerics.OpenGenericRegistrationExtensions+<>c__DisplayClass0_0
7ffcd11a94f0     12        288 Autofac.Builder.DynamicRegistrationStyle
7ffcd129ebe0      9        288 System.Text.Json.JsonEncodedText
7ffcd14b7f30      2        288 System.Text.Encodings.Web.DefaultJavaScriptEncoder+EscaperImplementation
7ffcd14de1d0      9        288 System.Resources.ResourceManager+CultureNameResourceSetPair
7ffcd29ee230     12        288 AutoMapper.Configuration.MemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderItemFrontManualViewModel, Order.Infrastructure.Entities.OrderModels.OrderItemModel, System.Decimal>+<>c__DisplayClass24_0
7ffcd29faff0     12        288 AutoMapper.Configuration.MemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderItemFrontManualViewModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderItemModel, System.Decimal>+<>c__DisplayClass24_0
7ffcd2a1ef68     12        288 AutoMapper.Configuration.MemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderItemFrontViewModel, Order.Infrastructure.Entities.OrderModels.OrderItemModel, System.Decimal>+<>c__DisplayClass24_0
7ffcd2a36578     12        288 AutoMapper.Configuration.MemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.CreateOrderItemFrontViewModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderItemModel, System.Decimal>+<>c__DisplayClass24_0
7ffcd2a63090      6        288 AutoMapper.Configuration.PathConfigurationExpression<Order.Infrastructure.Entities.OrderModels.OrderModel, Order.Domain.AggregatesModel.FrontAPI.Order.OrderDetailFrontView, System.DateTime>
7ffcd2aa10d0     12        288 AutoMapper.Configuration.MemberConfigurationExpression<Order.Infrastructure.Data.Readonlys.CompanyBuMapping.GetCompanyBuMappingViewModelDto, Order.Business.Dtos.ViewModels.CompanyBuMapping.GetCompanyBuMappingViewModel, System.String>+<>c__DisplayClass24_0
7ffcd188dc00      6        288 System.Collections.Concurrent.ConcurrentDictionary<RabbitMQ.Client.IModel, RabbitMQ.Client.Impl.AsyncConsumerWorkService+WorkPool>+Node
7ffcd29f45c8      9        288 System.Linq.Expressions.Expression1<System.Func<Order.Infrastructure.Entities.SubOrderModels.SubOrderModel, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.SubOrderModels.SubOrderItemModel>>>
7ffcd17b6948      1        296 System.Net.Sockets.SocketsTelemetry
7ffcd39f6050      1        296 System.Collections.Generic.HashSet<System.Reflection.MethodInfo>+Entry[]
7ffcd412c5d0      6        304 Order.Infrastructure.Entities.SubOrderModels.SubOrderModel[]
7ffcd3ef8f80      6        304 Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryCollectionContext[]
7ffcd1174d80      2        304 Autofac.Core.IRegistrationSource[]
7ffcd1449c20      6        304 Microsoft.Extensions.Diagnostics.Metrics.FactoryMeter[]
7ffcd14b19b8      2        304 Microsoft.AspNetCore.Mvc.ModelBinding.Metadata.IMetadataDetailsProvider[]
7ffcd27c07f8     13        312 Microsoft.Extensions.DependencyInjection.ServiceProvider+<>c__DisplayClass33_0
7ffcd0f269a8     13        312 Order.Infrastructure.Entities.Abstractions.BaseStatus
7ffcd38286b0     13        312 Microsoft.EntityFrameworkCore.Query.SqlAliasManager
7ffcd416b5d0      5        320 System.Func<System.Linq.IQueryable<Order.Infrastructure.Entities.OrderItemInformation.OrderItemOtherInfoModel>, System.Linq.Expressions.Expression<System.Func<Order.Infrastructure.Entities.OrderItemInformation.OrderItemOtherInfoModel, System.Boolean>>, System.Linq.IQueryable<Order.Infrastructure.Entities.OrderItemInformation.OrderItemOtherInfoModel>>
7ffcd416be98      5        320 System.Func<System.Func<Microsoft.EntityFrameworkCore.Query.QueryContext, System.Collections.Generic.IEnumerable<Order.Infrastructure.Entities.OrderItemInformation.OrderItemOtherInfoModel>>>
7ffcd416c710      5        320 System.Func<Microsoft.EntityFrameworkCore.Query.QueryContext, System.Data.Common.DbDataReader, Microsoft.EntityFrameworkCore.Query.Internal.ResultContext, Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryResultCoordinator, Order.Infrastructure.Entities.OrderItemInformation.OrderItemOtherInfoModel>
7ffcd416f5d8      5        320 System.Func<Microsoft.EntityFrameworkCore.DbContext, Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.OrderItemInformation.OrderItemOtherInfoModel>+Enumerator, Microsoft.EntityFrameworkCore.Storage.ExecutionResult<System.Boolean>>
7ffcd422bcd8      5        320 System.Func<System.Linq.IQueryable<Order.Infrastructure.Entities.OrderReference.OrderReferenceModel>, System.Linq.Expressions.Expression<System.Func<Order.Infrastructure.Entities.OrderReference.OrderReferenceModel, System.DateTime>>, System.Linq.IOrderedQueryable<Order.Infrastructure.Entities.OrderReference.OrderReferenceModel>>
7ffcd422bdd0      5        320 System.Func<System.Linq.IQueryable<Order.Infrastructure.Entities.OrderReference.OrderReferenceModel>, Order.Infrastructure.Entities.OrderReference.OrderReferenceModel>
7ffcd422c410      5        320 System.Func<System.Func<Microsoft.EntityFrameworkCore.Query.QueryContext, Order.Infrastructure.Entities.OrderReference.OrderReferenceModel>>
7ffcd423f538      5        320 System.Func<Microsoft.EntityFrameworkCore.Query.QueryContext, System.Data.Common.DbDataReader, Microsoft.EntityFrameworkCore.Query.Internal.ResultContext, Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryResultCoordinator, Order.Infrastructure.Entities.OrderModels.OrderModel>
7ffcd4254868      5        320 System.Func<Microsoft.EntityFrameworkCore.DbContext, Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.OrderModels.OrderModel>+Enumerator, Microsoft.EntityFrameworkCore.Storage.ExecutionResult<System.Boolean>>
7ffcd3ef8968      5        320 Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryCollectionContext
7ffcd053f578      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Guid, System.Collections.Generic.List<Microsoft.DotNet.HotReload.RuntimeManagedCodeUpdate>>+VolatileNode[]
7ffcd053f9d8      1        320 System.Collections.Concurrent.ConcurrentDictionary<System.Reflection.Assembly, System.Reflection.Assembly>+VolatileNode[]
7ffcd05944c8      5        320 System.Threading.IOCompletionCallback
7ffcd0497cf8      4        320 System.Buffers.AsciiCharSearchValues<System.Buffers.IndexOfAnyAsciiSearcher+Ssse3AndWasmHandleZeroInNeedle, System.Buffers.SearchValues+FalseConst>
7ffcd06837b8     10        320 Microsoft.Extensions.Primitives.CancellationChangeToken
7ffcd072a1a0     10        320 Microsoft.Extensions.DependencyModel.RuntimeFallbacks
