Loading core dump: .\Order.API-3.dmp ...
Statistics:
          MT   Count  TotalSize Class Name
7ffcf5387bd0      93      3,720 Microsoft.EntityFrameworkCore.SqlServer.Query.Internal.SqlServerQueryCompilationContextFactory
7ffcf55e27b8      93      3,720 Microsoft.EntityFrameworkCore.Storage.DatabaseDependencies
7ffcf539c1d0      93      3,720 Microsoft.EntityFrameworkCore.Storage.RelationalDatabase
7ffcf539cef8      93      3,720 Microsoft.EntityFrameworkCore.Update.Internal.CommandBatchPreparer
7ffcf53bd458      93      3,720 Microsoft.EntityFrameworkCore.Storage.RelationalDatabaseDependencies
7ffcf55d3830      93      3,720 Microsoft.EntityFrameworkCore.ChangeTracking.Internal.InternalEntityEntryNotifier
7ffcf53b3920      93      3,720 Microsoft.EntityFrameworkCore.Metadata.RelationalAdHocMapper
7ffcf6424bf8      93      3,720 System.Collections.Generic.SortedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.UniqueConstraint>
7ffcf64254f0      93      3,720 System.Collections.Generic.SortedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.TableIndex>
7ffcf6453530      93      3,720 System.Collections.Generic.SortedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.CheckConstraint>
7ffcf6453b38      93      3,720 System.Collections.Generic.SortedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.ITrigger>
7ffcf5c3d098      93      3,720 System.Collections.Generic.SortedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.Navigation>
7ffcf5c3e5c8      93      3,720 System.Collections.Generic.SortedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.SkipNavigation>
7ffcf5c3f7d0      93      3,720 System.Collections.Generic.SortedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.ServiceProperty>
7ffcf5c40db8      93      3,720 System.Collections.Generic.SortedDictionary<System.Collections.Generic.IReadOnlyList<Microsoft.EntityFrameworkCore.Metadata.IReadOnlyProperty>, Microsoft.EntityFrameworkCore.Metadata.Internal.Index>
7ffcf5c413c0      93      3,720 System.Collections.Generic.SortedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.Index>
7ffcf5c42540      93      3,720 System.Collections.Generic.SortedDictionary<System.Collections.Generic.IReadOnlyList<Microsoft.EntityFrameworkCore.Metadata.IReadOnlyProperty>, Microsoft.EntityFrameworkCore.Metadata.Internal.Key>
7ffcf5c43188      93      3,720 System.Collections.Generic.SortedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.Trigger>
7ffcf5c474c0      93      3,720 System.Collections.Generic.SortedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.ComplexProperty>
7ffcf5c4b208      93      3,720 System.Collections.Generic.SortedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.Property>
7ffcf5c671d0      93      3,720 System.Collections.Generic.SortedDictionary<System.String, System.Reflection.PropertyInfo>
7ffcf5c692b0      93      3,720 System.Collections.Generic.SortedDictionary<System.String, System.Reflection.FieldInfo>
7ffcf35a4d20      94      3,760 System.Threading.ThreadPoolWorkQueue+WorkStealingQueue
7ffcf43f7ec0      94      3,760 System.Collections.Concurrent.ConcurrentDictionary<System.Guid, System.Object>
7ffcf43f9c80      94      3,760 System.Collections.Concurrent.ConcurrentDictionary<System.ValueTuple<System.Guid, System.Guid>, System.Object>
7ffcf43fada0      94      3,760 Autofac.Core.Disposer
7ffcf3e64378      94      3,760 Swashbuckle.AspNetCore.SwaggerGen.SwaggerGenerator
7ffcf52fb820      94      3,760 Microsoft.EntityFrameworkCore.Infrastructure.SqlServerDbContextOptionsBuilder+<>c__DisplayClass4_0
7ffcf5341130      94      3,760 Microsoft.EntityFrameworkCore.SqlServer.Infrastructure.Internal.SqlServerOptionsExtension+ExtensionInfo
7ffcf431a558       3      3,768 Microsoft.AspNetCore.Http.Endpoint[]
7ffcf459a208       2      3,792 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Func<System.Linq.Expressions.ParameterExpression, System.Linq.Expressions.Expression, System.Linq.Expressions.Expression>>+VolatileNode[]
7ffcf5c201c8       2      3,792 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.String>+VolatileNode[]
7ffcf5875b80      59      3,832 System.Linq.Expressions.MemberBinding[]
7ffcf4705de0      96      3,840 Microsoft.AspNetCore.Routing.RouteData
7ffcf52a1b48      96      3,840 Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter+SaveTempDataContext
7ffcf6c37160     120      3,840 Microsoft.EntityFrameworkCore.Query.Internal.EntityQueryable<Order.Infrastructure.Entities.StoreLocation.StoreLocationModel>
7ffcf5a68a50      30      3,840 Microsoft.AspNetCore.Mvc.ModelBinding.Validation.ValidationVisitor
7ffcf3c2bd88     160      3,840 System.Runtime.Versioning.NonVersionableAttribute
7ffcf6cacb90     121      3,872 Microsoft.EntityFrameworkCore.Query.Internal.EntityQueryable<Order.Infrastructure.Entities.Package.PackageInfoModel>
7ffcf4e584e8      97      3,880 Microsoft.AspNetCore.Hosting.HostingApplicationDiagnostics+Log+HostingLogScope
7ffcf69b3120      54      3,888 System.Linq.Enumerable+GroupByIterator<Order.Infrastructure.Entities.OrderReference.OrderReferenceModel, System.String>
7ffcf69b3d30      54      3,888 System.Linq.Enumerable+ListSelectIterator<<>f__AnonymousType11<System.String, System.String>, <>f__AnonymousType12<System.String, System.String, System.String, System.String, System.String, System.String>>
7ffcf69b58c0     162      3,888 Microsoft.EntityFrameworkCore.EntityFrameworkQueryableExtensions+IncludableQueryable<Order.Infrastructure.Entities.SubOrderModels.SubOrderModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderItemAmountModel>
7ffcf69b60b0     162      3,888 Microsoft.EntityFrameworkCore.EntityFrameworkQueryableExtensions+IncludableQueryable<Order.Infrastructure.Entities.SubOrderModels.SubOrderModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderItemAmtDtlModel>
7ffcf69b8c70     162      3,888 Microsoft.EntityFrameworkCore.EntityFrameworkQueryableExtensions+IncludableQueryable<Order.Infrastructure.Entities.SubOrderModels.SubOrderModel, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.SubOrderModels.SubOrderFeeModel>>
7ffcf69b9810     162      3,888 Microsoft.EntityFrameworkCore.EntityFrameworkQueryableExtensions+IncludableQueryable<Order.Infrastructure.Entities.SubOrderModels.SubOrderModel, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.SubOrderModels.SubOrderFeeTaxModel>>
7ffcf4296b80     162      3,888 System.Linq.Expressions.PrimitiveParameterExpression<System.Decimal>
7ffcf6bcba50     122      3,904 Microsoft.EntityFrameworkCore.ExecutionStrategyExtensions+<>c__DisplayClass12_0<System.ValueTuple<Microsoft.EntityFrameworkCore.Query.RelationalQueryContext, Microsoft.EntityFrameworkCore.Query.Internal.RelationalCommandResolver, System.Collections.Generic.IReadOnlyList<Microsoft.EntityFrameworkCore.Storage.ReaderColumn>, System.Boolean>, Microsoft.EntityFrameworkCore.Storage.RelationalDataReader>
7ffcf6c4ea50     163      3,912 Microsoft.EntityFrameworkCore.ChangeTracking.Internal.MultiSnapshot
7ffcf6c417f8      70      3,920 Microsoft.EntityFrameworkCore.Metadata.Internal.PropertyAccessors
7ffcf6d458f0      55      3,960 Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<System.Nullable<System.DateTime>>
7ffcf4431098      45      3,960 System.Linq.Enumerable+ListWhereIterator<Autofac.Core.ServiceRegistration>
7ffcf4c299c0      62      3,968 System.Func<System.Object, System.Int32>
7ffcf4c2a2a0      62      3,968 System.Action<System.Object, System.Int32>
7ffcf6c1f430     124      3,968 Microsoft.EntityFrameworkCore.Query.Internal.EntityQueryable<Order.Infrastructure.Entities.OrderItemInformation.OrderItemOtherInfoModel>
7ffcf62c7078      40      3,984 Microsoft.EntityFrameworkCore.Utilities.OrderedDictionary<System.Collections.Generic.IReadOnlyList<Microsoft.EntityFrameworkCore.Metadata.IReadOnlyProperty>, Microsoft.EntityFrameworkCore.Metadata.RuntimeIndex>+Entry[]
7ffcf5a5bfa0      72      4,000 Microsoft.AspNetCore.Mvc.ModelBinding.IValueProvider[]
7ffcf4e575e0     100      4,000 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Http.HttpResponseStream
7ffcf4e561c8     100      4,000 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.WrappingStream
7ffcf4e57c40     100      4,000 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Http.HttpUpgradeStream
7ffcf4e55038     100      4,000 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.StatusCheckPipeWriter
7ffcf4e55788     100      4,000 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.StatusCheckWriteStream
7ffcf35a9ed8       1      4,024 System.Threading.PortableThreadPool+HillClimbing+LogEntry[]
7ffcf59ffd08      63      4,032 System.Func<System.Linq.Expressions.Expression, System.String, System.Boolean, System.Collections.ObjectModel.ReadOnlyCollection<System.Linq.Expressions.ParameterExpression>, System.Linq.Expressions.LambdaExpression>
7ffcf69a2c28     101      4,040 System.Linq.Expressions.Expression2<System.Func<System.Data.Common.DbDataReader, System.Int32[], System.DateTime>>
7ffcf4dfb778     102      4,080 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.ConnectionMetricsContext
7ffcf4e22eb0     102      4,080 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.PipeWriterHelpers.TimingPipeFlusher
7ffcf458f8b8     128      4,096 System.Collections.Generic.List<Microsoft.AspNetCore.Routing.IRouter>
7ffcf6e2be58     129      4,128 Microsoft.EntityFrameworkCore.Query.Internal.EntityQueryable<Order.Infrastructure.Entities.OrderModels.OrderPromotionModel>
7ffcf6f39f20      40      4,160 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Http.HttpResponseHeaders+Enumerator
7ffcf39ecd88     104      4,160 Serilog.Context.EnricherStack
7ffcf4b98a18       5      4,160 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Text.Json.JsonSerializerOptions+CachingContext+CacheEntry>+VolatileNode[]
7ffcf62c6da8      38      4,176 Microsoft.EntityFrameworkCore.Utilities.OrderedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.RuntimeNavigation>+Entry[]
7ffcf4701998      87      4,176 Microsoft.AspNetCore.Mvc.HttpPostAttribute
7ffcf3563028     175      4,200 System.Runtime.CompilerServices.StrongBox<System.Boolean>
7ffcf6d1bc38      66      4,224 System.Func<System.Linq.IQueryable<Order.Infrastructure.Entities.Package.PackageTbModel>, System.Linq.Expressions.Expression<System.Func<Order.Infrastructure.Entities.Package.PackageTbModel, System.Boolean>>, System.Linq.IQueryable<Order.Infrastructure.Entities.Package.PackageTbModel>>
7ffcf61d16e8     132      4,224 System.Linq.Expressions.Expression1<System.Func<System.Nullable<System.Int32>, System.Int32>>
7ffcf61d1b88     132      4,224 System.Linq.Expressions.Expression1<System.Func<System.Nullable<System.Int32>, System.Nullable<System.Int32>>>
7ffcf4eb3b68      78      4,232 Microsoft.Win32.SafeHandles.SafeWaitHandle[]
7ffcf6bc5a18      46      4,240 Microsoft.EntityFrameworkCore.Query.Internal.SplitQueryDataReaderContext[]
7ffcf6943738      59      4,248 System.Linq.Enumerable+ListSelectIterator<<>f__AnonymousType11<System.String, System.String>, System.String>
7ffcf5d47578      76      4,256 System.Collections.Generic.SortedSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.Navigation>>+Node
7ffcf3d550b0     107      4,280 AutoMapper.Mapper
7ffcf4833af8     107      4,280 System.Net.IPAddress
7ffcf6a35338      67      4,288 Microsoft.EntityFrameworkCore.Storage.ReaderColumn<System.Decimal>
7ffcf6a34e90      67      4,288 System.Func<System.Data.Common.DbDataReader, System.Int32[], System.Decimal>
7ffcf36fed78      77      4,312 System.Text.Json.PooledByteBufferWriter
7ffcf5ad4fb8      77      4,312 System.Linq.Enumerable+IEnumerableWhereIterator<FluentValidation.Results.ValidationFailure>
7ffcf3d35a20      77      4,312 Microsoft.AspNetCore.Mvc.ObjectResult
7ffcf69b3b70      54      4,320 System.Linq.Grouping<System.String, Order.Infrastructure.Entities.OrderReference.OrderReferenceModel>[]
7ffcf68872a8      27      4,320 Microsoft.Data.SqlClient.SqlException
7ffcf4476f00      45      4,320 System.Linq.Enumerable+OrderedIterator<Autofac.Core.ServiceRegistration, System.Int64>
7ffcf6158a28      60      4,320 Microsoft.EntityFrameworkCore.Metadata.RuntimeIndex
7ffcf53913a0       2      4,320 System.Collections.Generic.Dictionary<System.Type, Microsoft.EntityFrameworkCore.Infrastructure.ServiceCharacteristics>+Entry[]
7ffcf6e2aaa8      78      4,336 CommonApiMessage.AggregatesModel.OrderMessage.OrderMessagePaymentTransactionViewModel[]
7ffcf6e2a908      78      4,336 CommonApiMessage.AggregatesModel.OrderMessage.OrderMessagePaymentViewModel[]
7ffcf6e482d0      78      4,336 CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageCustomerViewModel[]
7ffcf47023b8     181      4,344 Microsoft.AspNetCore.Mvc.ActionConstraints.HttpMethodActionConstraint
7ffcf4798278     181      4,344 Microsoft.AspNetCore.Mvc.ApiDescriptionActionData
7ffcf3569e50     109      4,360 System.Threading.ThreadPoolBoundHandle
7ffcf42e1890      78      4,368 System.Diagnostics.DebuggerDisplayAttribute
7ffcf64a4c40      78      4,368 Microsoft.EntityFrameworkCore.Query.SqlExpressions.LeftJoinExpression
7ffcf3bb6630     183      4,392 System.Collections.ObjectModel.ReadOnlyCollection<System.String>
7ffcf5afa350      55      4,400 System.Collections.Generic.Dictionary<System.String, Order.Infrastructure.Entities.OrderReference.OrderReferenceModel>
7ffcf3997988     110      4,400 System.Reflection.RuntimeParameterInfo[]
7ffcf3f882c8      92      4,416 Utility.Package.Middlewares.BodySignatureMiddleware
7ffcf64713d8      92      4,416 System.Collections.Generic.SortedSet<Microsoft.EntityFrameworkCore.Metadata.IKey>
7ffcf6471010      92      4,416 System.Collections.Generic.SortedSet<Microsoft.EntityFrameworkCore.Metadata.Internal.UniqueConstraint>
7ffcf6479dd8      92      4,416 System.Collections.Generic.SortedSet<Microsoft.EntityFrameworkCore.Metadata.Internal.UniqueConstraint>+Node
7ffcf6479f10      92      4,416 System.Collections.Generic.SortedSet<Microsoft.EntityFrameworkCore.Metadata.IKey>+Node
7ffcf5a683f0     116      4,448 Microsoft.AspNetCore.Mvc.ModelBinding.ModelStateDictionary+ModelStateNode[]
7ffcf5387f98      93      4,464 Microsoft.EntityFrameworkCore.SqlServer.Query.Internal.SqlServerMethodCallTranslatorProvider
7ffcf53bba48      93      4,464 Microsoft.EntityFrameworkCore.Query.RelationalQueryableMethodTranslatingExpressionVisitorDependencies
7ffcf6303c80      93      4,464 Microsoft.EntityFrameworkCore.Query.LiftableConstantProcessor+LiftedConstantOptimizer
7ffcf6306898      93      4,464 Microsoft.EntityFrameworkCore.Utilities.Multigraph<Microsoft.EntityFrameworkCore.Update.IReadOnlyModificationCommand, Microsoft.EntityFrameworkCore.Update.Internal.CommandBatchPreparer+CommandDependency>
7ffcf55d1b88      93      4,464 Microsoft.EntityFrameworkCore.ChangeTracking.Internal.NavigationFixer
7ffcf55d3b98      93      4,464 Microsoft.EntityFrameworkCore.ChangeTracking.Internal.ValueGenerationManager
7ffcf5c48150     186      4,464 Microsoft.EntityFrameworkCore.Metadata.Internal.PropertyNameComparer
7ffcf6454118      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.UniqueConstraint>>
7ffcf6454848      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.TableIndex>>
7ffcf6454f78      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.CheckConstraint>>
7ffcf64556a8      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.ITrigger>>
7ffcf6435130     186      4,464 System.Collections.Generic.SortedDictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.IColumnBase>+KeyValuePairComparer
7ffcf5c43a30      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.Navigation>>
7ffcf5c44160      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.SkipNavigation>>
7ffcf5c44890      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.ServiceProperty>>
7ffcf5c44fe0      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.Collections.Generic.IReadOnlyList<Microsoft.EntityFrameworkCore.Metadata.IReadOnlyProperty>, Microsoft.EntityFrameworkCore.Metadata.Internal.Index>>
7ffcf5c45710      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.Index>>
7ffcf5c45e40      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.Collections.Generic.IReadOnlyList<Microsoft.EntityFrameworkCore.Metadata.IReadOnlyProperty>, Microsoft.EntityFrameworkCore.Metadata.Internal.Key>>
7ffcf5c46570      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.Trigger>>
7ffcf5c4ba60      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.ComplexProperty>>
7ffcf5c47ac8      93      4,464 System.Collections.Generic.SortedSet<Microsoft.EntityFrameworkCore.Metadata.Internal.TypeBase>
7ffcf5c4d1b8      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.Property>>
7ffcf5c68038      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, System.Reflection.PropertyInfo>>
7ffcf5c6a118      93      4,464 System.Collections.Generic.TreeSet<System.Collections.Generic.KeyValuePair<System.String, System.Reflection.FieldInfo>>
7ffcf69441d8     140      4,480 System.Linq.Expressions.Expression1<System.Func<Order.Infrastructure.Entities.OrderReference.OrderReferenceModel, System.Boolean>>
7ffcf4449b40      94      4,512 System.Threading.ThreadLocal<Serilog.Extensions.Logging.SerilogLoggerProvider+ScopeCollector>+LinkedSlot
7ffcf55e6b18      94      4,512 Microsoft.Extensions.DependencyInjection.ServiceLookup.ServiceProviderEngineScope
7ffcf63172f8     141      4,512 System.Linq.Expressions.Expression1<System.Func<Order.Infrastructure.Entities.SubOrderModels.SubOrderModel, System.Boolean>>
7ffcf359f618      71      4,544 System.Threading.ContextCallback
7ffcf441b7e8     142      4,544 Autofac.Features.Collections.CollectionRegistrationSource+<>c__DisplayClass2_0
7ffcf356ff78      95      4,560 System.Threading.ThreadInt64PersistentCounter+ThreadLocalNode
7ffcf4e70018      96      4,608 Microsoft.AspNetCore.Http.StreamResponseBodyFeature
7ffcf45c8ca0     118      4,608 Serilog.Events.LogEventPropertyValue[]
7ffcf472d690      64      4,608 System.Threading.Tasks.Task<Microsoft.AspNetCore.Mvc.IActionResult>
7ffcf6a37f20      72      4,608 System.Action<Order.Infrastructure.Entities.SubOrderModels.SubOrderItemAmountModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderItemAmtDtlModel>
7ffcf657f460     145      4,640 Microsoft.EntityFrameworkCore.Query.ParametersCacheDecorator
7ffcf657fc38     145      4,640 Microsoft.EntityFrameworkCore.SqlServer.Query.Internal.SqlServerZeroLimitConverter
7ffcf65a4300     145      4,640 System.Collections.Generic.DelegateEqualityComparer<Microsoft.EntityFrameworkCore.Query.SqlExpressions.SqlParameterExpression>
7ffcf65a44b8     145      4,640 System.Collections.Generic.DelegateEqualityComparer<Microsoft.EntityFrameworkCore.Query.QueryParameterExpression>
7ffcf3747d20     116      4,640 Microsoft.Extensions.DependencyModel.RuntimeAssetGroup
7ffcf588d090     146      4,672 System.Collections.Generic.List<Order.Infrastructure.Entities.SubOrderModels.SubOrderItemDeliveryWindowModel>
7ffcf6a37990      73      4,672 System.Action<Order.Infrastructure.Entities.SubOrderModels.SubOrderItemAmtDtlModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderItemTaxModel>
7ffcf57d6628     147      4,704 System.Collections.Generic.List<AutoMapper.Configuration.IPropertyMapConfiguration>
7ffcf57b8b30      44      4,704 AutoMapper.Configuration.TypeMapConfiguration[]
7ffcf3594328     118      4,720 System.Threading.PreAllocatedOverlapped
7ffcf39559c0      74      4,736 Serilog.Parsing.MessageTemplateParser+<Tokenize>d__3
7ffcf5389e60      99      4,752 Microsoft.EntityFrameworkCore.SqlServer.Query.Internal.SqlServerSqlExpressionFactory
7ffcf53bca68      99      4,752 Microsoft.EntityFrameworkCore.Query.RelationalParameterBasedSqlProcessorDependencies
7ffcf6435958       1      4,752 System.Collections.Generic.Dictionary<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.TableBase>+Entry[]
7ffcf39c3658       7      4,792 System.Collections.Generic.HashSet<System.Type>+Entry[]
7ffcf52a02c8      75      4,800 Microsoft.Extensions.Logging.LoggerMessage+LogValues<System.String, System.String[]>+<GetEnumerator>d__9
7ffcf4e571e8     100      4,800 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Http.HttpResponsePipeWriter
7ffcf5872e98     150      4,800 System.Linq.Expressions.Expression1<System.Func<Order.Business.Mediator.Commands.OrderFront.OrderAddressFrontManualViewModel, System.String>>
7ffcf58f0500      75      4,800 AutoMapper.Configuration.MemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.UpdateOrderAddressViewModel, Order.Infrastructure.Entities.OrderModels.OrderAddressModel, System.String>
7ffcf58f0bd0     150      4,800 System.Linq.Expressions.Expression1<System.Func<Order.Business.Mediator.Commands.OrderFront.UpdateOrderAddressViewModel, System.String>>
7ffcf58f90c0      75      4,800 AutoMapper.Configuration.MemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.UpdateOrderAddressViewModel, Order.Business.Mediator.Commands.OrderFront.SubOrderAddressViewModel, System.String>
7ffcf5913cc0      75      4,800 AutoMapper.Configuration.MemberConfigurationExpression<Order.Business.Mediator.Commands.OrderFront.SubOrderAddressViewModel, Order.Infrastructure.Entities.SubOrderModels.SubOrderAddressModel, System.String>
7ffcf58214d8      75      4,800 AutoMapper.Configuration.MemberConfigurationExpression<Order.Infrastructure.Entities.SubOrderModels.SubOrderItemModel, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemViewModel, System.String>
7ffcf640e448      60      4,800 Microsoft.EntityFrameworkCore.Metadata.Internal.TableIndex
7ffcf5c870d0     150      4,800 System.Collections.Generic.List<Microsoft.EntityFrameworkCore.Metadata.Internal.Property>
7ffcf44a6be8     101      4,848 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.ConnectionReference
7ffcf5af5860     152      4,864 System.Collections.Generic.List<Order.Infrastructure.Entities.Setting.AllowedStatusModel>
7ffcf6c3d158      38      4,864 Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.StoreLocation.StoreLocationModel>+Enumerator
7ffcf4ac3138     152      4,864 System.Linq.Expressions.TypedConstantExpression
7ffcf39ec0a0     102      4,896 System.Threading.AsyncLocalValueMap+TwoElementAsyncLocalValueMap
7ffcf5ca5f18     154      4,912 Microsoft.EntityFrameworkCore.Metadata.Internal.Property[]
7ffcf52dbc28     154      4,928 System.Collections.Generic.Stack<System.Collections.Immutable.RefAsValueType<System.Collections.Immutable.ImmutableSortedDictionary<System.Int32, System.ValueTuple<System.Nullable<Microsoft.EntityFrameworkCore.WarningBehavior>, System.Nullable<Microsoft.Extensions.Logging.LogLevel>>>+Node>>
7ffcf52dc228     154      4,928 System.Collections.Immutable.SecurePooledObject<System.Collections.Generic.Stack<System.Collections.Immutable.RefAsValueType<System.Collections.Immutable.ImmutableSortedDictionary<System.Int32, System.ValueTuple<System.Nullable<Microsoft.EntityFrameworkCore.WarningBehavior>, System.Nullable<Microsoft.Extensions.Logging.LogLevel>>>+Node>>>
7ffcf52ff148     154      4,928 System.Collections.Generic.Stack<System.Collections.Immutable.RefAsValueType<System.Collections.Immutable.ImmutableSortedDictionary<System.Type, System.ValueTuple<Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptionsExtension, System.Int32>>+Node>>
7ffcf52ff528     154      4,928 System.Collections.Immutable.SecurePooledObject<System.Collections.Generic.Stack<System.Collections.Immutable.RefAsValueType<System.Collections.Immutable.ImmutableSortedDictionary<System.Type, System.ValueTuple<Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptionsExtension, System.Int32>>+Node>>>
7ffcf3e42e10      77      4,928 Order.API.Controllers.OrderController+<>c__DisplayClass11_0+<<GetSubOrder>b__0>d
7ffcf5ad2250     154      4,928 System.Collections.Generic.List<FluentValidation.Results.ValidationFailure>
7ffcf5ad4228      77      4,928 System.Func<FluentValidation.IValidator<Order.Business.Mediator.Commands.Order.GetSubOrderCommand>, FluentValidation.Results.ValidationResult>
7ffcf5ad4cc0      77      4,928 System.Linq.Enumerable+SelectManySingleSelectorIterator<FluentValidation.Results.ValidationResult, FluentValidation.Results.ValidationFailure>
7ffcf61f2638      56      4,928 Microsoft.EntityFrameworkCore.ChangeTracking.Internal.NullableValueComparer<System.Decimal>
7ffcf479ae98     206      4,944 System.Collections.Generic.Dictionary<System.String, System.String>+KeyCollection
7ffcf4b0ba60     206      4,944 Microsoft.AspNetCore.Routing.RouteNameMetadata
7ffcf4b0d800     206      4,944 Microsoft.AspNetCore.Routing.RouteEndpointBuilder+RouteDiagnosticsMetadata
7ffcf63c2a28       2      4,944 System.Collections.Generic.Dictionary<System.Reflection.MethodInfo, System.Reflection.MethodInfo>+Entry[]
7ffcf46e7c58      78      4,992 Utility.Package.Extensions.ControllerExtension+HandleDelegateAsync
7ffcf6d10b68      39      4,992 Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.Package.PackageInfoModel>+Enumerator
7ffcf6d1b878     157      5,024 Microsoft.EntityFrameworkCore.Query.Internal.EntityQueryable<Order.Infrastructure.Entities.Package.PackageTbModel>
7ffcf6bc5958      53      5,048 Microsoft.EntityFrameworkCore.Query.Internal.SplitQueryCollectionContext[]
7ffcf43795a0      80      5,120 System.Threading.TimerCallback
7ffcf43f3f78     107      5,136 AutoMapper.ResolutionContext
7ffcf44d9a40      92      5,152 Microsoft.AspNetCore.Mvc.ModelBinding.ModelStateDictionary
7ffcf432ed08      92      5,152 Microsoft.AspNetCore.Mvc.ControllerContext
7ffcf6d9e550     161      5,152 Microsoft.EntityFrameworkCore.ChangeTracking.Internal.Snapshot<System.Guid>
7ffcf6479a10      92      5,152 System.Collections.Generic.SortedSet<System.Collections.Generic.KeyValuePair<System.String, Microsoft.EntityFrameworkCore.Metadata.Internal.UniqueConstraint>>+Node
7ffcf5752380      92      5,152 System.Collections.Concurrent.ConcurrentDictionary<System.ValueTuple<System.Type, System.String>, System.Func<Microsoft.EntityFrameworkCore.DbContext, System.String, System.Object>>+Node
